setting_key,family,label,interval,horizon,n_signals,mean_atr,mean_bps,win_rate,signs_agree,blue_bars,mean_atr_BTCUSDT,mean_atr_ETHUSDT,mean_atr_SOLUSDT,rank_in_cell
"squeeze[bb_length=14, kc_length=20, kc_mult=1.0]",squeeze,"bb_length=14, kc_length=20, kc_mult=1.0",5m,48,1126,-0.05757809995551557,-1.6209638622380367,0.48756660746003555,False,124264,0.0878777998087108,0.0012102980978402986,-0.22079126930488543,50.0
"squeeze[bb_length=14, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=20, kc_mult=1.5",5m,1,3131,-0.03497778716833163,-1.0361191244804593,0.442031299904184,True,175387,-0.05703333347045774,-0.029851688413005093,-0.019664142190523183,59.0
"squeeze[bb_length=14, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=20, kc_mult=1.5",5m,3,3131,-0.03713334290385489,-1.25818447130226,0.45384861066751836,False,175387,-0.10074455362486211,-0.018427352773238283,0.002936142978225731,52.0
"squeeze[bb_length=14, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=20, kc_mult=1.5",5m,6,3131,-0.04526643151664179,-1.7999857379884578,0.46119450654742894,False,175387,-0.12942276495519017,-0.029238919358988376,0.01685514111820177,54.0
"squeeze[bb_length=14, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=20, kc_mult=1.5",5m,12,3131,0.048959971825707584,-0.4172897683195632,0.48578728840625995,True,175387,0.01926791802692276,0.00532989561310203,0.12236870948592901,20.0
"squeeze[bb_length=14, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=20, kc_mult=1.5",5m,24,3131,0.052408181454102,1.2436512791692487,0.4829128074097732,False,175387,-0.04738674557918793,0.016120173447683715,0.18384261286724324,18.0
"squeeze[bb_length=14, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=20, kc_mult=1.5",5m,48,3130,0.08504663961787566,1.967345519933972,0.4939297124600639,False,175387,-0.14084927213508397,0.05644327948334856,0.32641194182809996,19.0
"squeeze[bb_length=14, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=20, kc_mult=2.0",5m,1,2886,-0.04757774579588716,-1.3295978239282067,0.4275814275814276,True,134481,-0.02555466487134131,-0.04141336442176898,-0.07721126957651687,62.0
"squeeze[bb_length=14, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=20, kc_mult=2.0",5m,3,2886,-0.08166274909682959,-2.089035642687877,0.4369369369369369,True,134481,-0.12103950681674601,-0.04550901295129581,-0.07787890301582201,60.0
"squeeze[bb_length=14, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=20, kc_mult=2.0",5m,6,2885,-0.013807530138861438,-0.6606822476088101,0.44714038128249567,False,134481,-0.07946407727867781,0.02480332653131672,0.015144816926113554,32.0
"squeeze[bb_length=14, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=20, kc_mult=2.0",5m,12,2885,-0.024643933451490036,-1.333122371399037,0.4637781629116118,False,134481,-0.13467033742305135,0.04024924989905071,0.02367650395913022,50.0
"squeeze[bb_length=14, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=20, kc_mult=2.0",5m,24,2885,0.016954405125968918,0.1943476454178197,0.47452339688041595,False,134481,-0.12151056236494458,-0.0006136732591176346,0.18115097399720936,26.0
"squeeze[bb_length=14, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=20, kc_mult=2.0",5m,48,2885,0.09777831180667658,2.4423239011112616,0.48422876949740035,False,134481,-0.15361520341184526,0.2018895880680859,0.2541907395907538,16.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.0",5m,1,453,0.0817022164235144,2.5405493607425034,0.5342163355408388,True,234387,0.06604393807264568,0.15573206321462307,0.015426868717939714,3.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.0",5m,3,453,0.14048581495896895,4.53947695979568,0.5298013245033113,True,234387,0.17654145229730708,0.11586866912487143,0.13588222042949635,1.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.0",5m,6,453,0.13518082745041832,5.10667715557527,0.49448123620309054,True,234387,0.004330343471585938,0.2762205854161795,0.09615819463787519,2.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.0",5m,12,453,0.06039894267599495,0.6878703440097733,0.5077262693156733,False,234387,0.385785939725076,0.04715294768864618,-0.2063389497891213,16.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.0",5m,24,453,0.13343810419743582,2.8479833711627567,0.5275938189845475,False,234387,0.4656363038437854,0.2395679465364944,-0.26786004113534484,12.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.0",5m,48,453,-0.06932023651619558,0.6022065800359607,0.48344370860927155,False,234387,0.13019162723305572,-0.00034586381382271453,-0.3159749361736262,51.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.5",5m,1,1160,-0.02663739657524371,-1.326362389668278,0.4603448275862069,False,278332,0.07972763098416548,-0.044016880672956886,-0.09497808823304858,57.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.5",5m,3,1160,0.024510701022769147,0.21032750051921761,0.4793103448275862,False,278332,0.037936295896827024,0.04120255157223306,-0.007136791638647217,10.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.5",5m,6,1160,0.07373176550726775,0.8877596071459236,0.4793103448275862,True,278332,0.0993184095528221,0.07328761044231749,0.05273720136340275,7.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.5",5m,12,1160,0.195338622864561,1.9347674431167672,0.49482758620689654,False,278332,0.37402084385767853,0.2583866471609467,-0.03191155054371008,6.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.5",5m,24,1160,0.27756188695264494,5.038026028495344,0.5008620689655172,True,278332,0.32380787018499624,0.43395205254782465,0.04799796833498491,4.0
"squeeze[bb_length=14, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=14, kc_length=30, kc_mult=1.5",5m,48,1160,0.4576620645464106,10.130941299249374,0.49482758620689654,True,278332,0.3717683362175754,0.7366056423100733,0.1899263558658992,3.0
"squeeze[bb_length=14, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=2.0",5m,1,1172,-0.05870836018949295,-1.8219946230385853,0.4232081911262799,True,239301,-0.08019331773768174,-0.012462683810384843,-0.09080151014549734,64.0
"squeeze[bb_length=14, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=2.0",5m,3,1172,-0.12392276993160951,-3.4910027555118295,0.43686006825938567,True,239301,-0.22070872114601028,-0.07708769097190807,-0.07596405844750899,64.0
"squeeze[bb_length=14, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=2.0",5m,6,1172,-0.08100745284842971,-3.9391621606522693,0.4513651877133106,True,239301,-0.13000862667196492,-0.030803659778062147,-0.08831043756167843,61.0
"squeeze[bb_length=14, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=2.0",5m,12,1172,-0.0328281039789929,-2.3295265438458674,0.46501706484641636,True,239301,-0.054041541059776876,-0.025333552262218405,-0.019013326426562935,54.0
"squeeze[bb_length=14, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=2.0",5m,24,1172,-0.07635143438087984,-2.709932946853407,0.4667235494880546,False,239301,-0.13325931891603693,0.02864465214525758,-0.1404984803060925,56.0
"squeeze[bb_length=14, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=14, kc_length=30, kc_mult=2.0",5m,48,1172,0.1389150543491039,0.6044965846508134,0.4880546075085324,False,239301,0.20465359673092695,0.36620096497753524,-0.20255488594607854,15.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.0",5m,1,439,-0.05307541034180101,-2.034154892802969,0.46697038724373574,False,16594,0.035151554851671325,-0.05808982537769709,-0.0964412134530436,63.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.0",5m,3,439,-0.02573803722950227,-2.3273555993611095,0.4988610478359909,False,16594,-0.02901196422300158,0.028815195748188676,-0.07571583788801624,43.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.0",5m,6,439,0.062343857272053466,-1.3101430909523597,0.5125284738041003,False,16594,0.28376310238893715,0.09402030670555227,-0.08848690742462349,9.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.0",5m,12,439,-0.04799509201629261,-5.670613120538078,0.4988610478359909,False,16594,0.17293249065988037,-0.10066871339282692,-0.11852096228351637,58.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.0",5m,24,439,-0.3166736856058094,-10.79581612582181,0.4715261958997722,False,16594,0.10492831824513175,-0.4881032982520984,-0.3839750893430826,64.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.0",5m,48,439,-0.32835639706802605,-13.263964481679169,0.4715261958997722,False,16594,0.24656311739895584,-0.6997935374766847,-0.28950566377589104,63.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.5",5m,1,1945,-0.038662564557197555,-0.8929635459957171,0.4452442159383033,True,114764,-0.08599362175348964,-0.029020283837367954,-0.004569282608619817,61.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.5",5m,3,1945,-0.050236528400690796,-0.7367823730445822,0.45552699228791776,False,114764,-0.1523197127768747,-0.09619886692249566,0.08985378867112835,55.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.5",5m,6,1945,0.0005179272302760713,0.28232878560564034,0.4616966580976864,False,114764,-0.07766496289980884,-0.054201180904354884,0.1272686257759174,22.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.5",5m,12,1945,0.03421057477060618,-0.026412507467177482,0.4915167095115681,False,114764,-0.06381604471631945,0.02887531204681908,0.13004989223765406,23.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.5",5m,24,1945,-0.012136736304454337,-0.44279047661517934,0.4802056555269923,False,114764,-0.15393748630337095,0.14005733642188337,-0.03293163576534705,44.0
"squeeze[bb_length=20, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=14, kc_mult=1.5",5m,48,1945,-0.04300059256352956,0.5308263109768198,0.4910025706940874,False,114764,-0.5257603926891615,0.26815220870461504,0.09257270628814548,47.0
"squeeze[bb_length=20, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=2.0",5m,1,1687,-0.07047515978523147,-1.224650732769787,0.4220509780675756,True,161604,-0.10519174574001725,-0.058001781306354146,-0.04295434103160331,65.0
"squeeze[bb_length=20, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=2.0",5m,3,1687,-0.10297453506972845,-1.9573561145635185,0.42323651452282157,False,161604,-0.19264926718377126,0.023763994360020815,-0.13109587171181597,62.0
"squeeze[bb_length=20, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=2.0",5m,6,1686,0.010253203765359905,-0.7270702705743206,0.4460260972716489,False,161604,-0.09676689267849906,0.17915133189310362,-0.0420324287663526,21.0
"squeeze[bb_length=20, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=2.0",5m,12,1686,-0.025094234562807023,-3.449415042924235,0.4531435349940688,False,161604,-0.05891462920140497,0.043907964959274313,-0.05802005177334669,51.0
"squeeze[bb_length=20, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=2.0",5m,24,1686,-0.00988363915423579,-3.309762627201881,0.4744958481613286,False,161604,-0.061340908267979534,-0.013719550226306646,0.05424155127944779,41.0
"squeeze[bb_length=20, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=14, kc_mult=2.0",5m,48,1686,-0.08431624521245394,-5.265819952849512,0.46026097271648875,False,161604,-0.22973308047105953,0.2592620216935475,-0.27510430555603066,52.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.0",5m,1,2933,0.017175142723808958,0.535000878850101,0.4950562563927719,False,0,0.030537122383906993,0.034156341524045,-0.010856593656161569,12.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.0",5m,3,2933,0.004844406929802909,-0.00291479526475786,0.4974428912376406,False,0,0.05614475702010902,0.037035144625860876,-0.06534455681521355,15.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.0",5m,6,2933,0.04531042461671728,0.7601437844969844,0.4957381520627344,False,0,0.10920880662978871,0.06970034671256563,-0.02430201185071427,13.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.0",5m,12,2933,-0.017319995965510322,-0.9039983809421379,0.5022161609273781,False,0,-0.03625990884997259,0.05308531816782444,-0.0847363561526236,47.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.0",5m,24,2933,-0.06754953858877193,-2.964432914937474,0.4878963518581657,False,0,-0.05601564422883394,0.0393269536092325,-0.19633656599921775,54.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.0",5m,48,2933,-0.02079309608362099,-0.8785283831707446,0.4930105693828844,False,0,-0.03591662372730407,0.0665590028319982,-0.10993531095828965,44.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.5",5m,1,14379,-0.012184895981609054,-0.3763826331164808,0.46248000556366925,False,0,-0.024905432711637875,0.0002832206556915215,-0.013482667220093596,47.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.5",5m,3,14379,-0.018261054052946042,-0.5211785820748935,0.46595729883858406,True,0,-0.034918669338556765,-0.002314487767247998,-0.01955920595897407,38.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.5",5m,6,14377,-0.021664094220356447,-0.6722419491154866,0.470960562008764,False,0,-0.046431335103319364,0.008190597061399872,-0.030073479947747558,44.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.5",5m,12,14377,0.00693288579111874,-0.4787107809339917,0.47888989358002365,False,0,-0.012856201238017432,0.03856652895436535,-0.00798922241534592,31.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.5",5m,24,14377,0.009609596186134118,-0.30440571410098594,0.4812547819433818,False,0,0.025866342742470023,0.04504087688983109,-0.04289219414363451,28.0
"squeeze[bb_length=20, kc_length=20, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=20, kc_mult=1.5",5m,48,14376,-0.01759490422063481,-0.6426475425334235,0.4850445186421814,False,0,-0.019647284211286743,0.04602157013678927,-0.08276166817381422,41.0
"squeeze[bb_length=20, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=2.0",5m,1,15483,-0.016444725930792676,-0.4445795760108262,0.4534005037783375,True,0,-0.017896111536023274,-0.0036687724956137365,-0.027654517399992445,51.0
"squeeze[bb_length=20, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=2.0",5m,3,15482,-0.016200098110402232,-0.21557782860355723,0.4592429918615166,True,0,-0.04060833036787018,-0.002284614559662063,-0.0038940257962943488,37.0
"squeeze[bb_length=20, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=2.0",5m,6,15481,-0.002185780518049519,-0.04395402832493671,0.4691557392933273,False,0,-0.0391148584961319,0.026308533328936297,0.008991076742315906,23.0
"squeeze[bb_length=20, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=2.0",5m,12,15481,0.02694863788333038,0.4252665137429533,0.4750985078483302,False,0,-0.027662857553874484,0.0776537663411827,0.034916871738632595,25.0
"squeeze[bb_length=20, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=2.0",5m,24,15481,-0.03012549129441717,-0.5469585992956291,0.4712873845358827,False,0,-0.11841936127030231,0.04966126062879038,-0.015053035256676808,47.0
"squeeze[bb_length=20, kc_length=20, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=20, kc_mult=2.0",5m,48,15477,0.03950333491599846,1.556569393626777,0.4793564644310913,False,0,-0.06450120455635786,0.15660531861504062,0.03415827246747256,27.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.0",5m,1,197,0.02645978875853834,-0.06534037751223402,0.49238578680203043,False,102728,0.06511023464770899,0.0647419420664242,-0.02742621738760076,8.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.0",5m,3,197,0.08389811017207756,2.9364188082852527,0.5076142131979695,False,102728,0.013044405392147402,0.24927188306605386,-0.021272315012744358,6.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.0",5m,6,197,0.12751060045132784,4.517132868845662,0.5380710659898477,False,102728,-0.055050585090978495,0.4133498201333289,-0.022024673128679353,4.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.0",5m,12,197,0.02370925855690133,0.05661574806747969,0.467005076142132,False,102728,-0.1658159930054657,0.34075616573984224,-0.1491104895070579,27.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.0",5m,24,197,-0.164663081168052,-3.4489924734310273,0.45685279187817257,False,102728,-0.2441331988557459,0.3061135436471308,-0.5296442419438989,61.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.0",5m,48,197,-0.3197517768375532,-4.035174116910312,0.41624365482233505,False,102728,-0.7273902315798485,0.22747480821954094,-0.5748370881838051,62.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.5",5m,1,1129,0.013580845627365556,0.10114175165924497,0.4588131089459699,False,184079,-0.021723733153821565,0.034166278215308356,0.021246251112206623,16.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.5",5m,3,1129,-0.001283247218124207,0.4977141431464738,0.4588131089459699,False,184079,-0.14634926275603932,0.046336522054352396,0.07626401532566533,19.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.5",5m,6,1129,-0.00901165408576557,0.5702848970808264,0.45969884853852966,False,184079,-0.18431095514201157,0.02712070008890764,0.11137139213388217,27.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.5",5m,12,1129,0.15208046179801896,3.3765407346406344,0.4853852967227635,True,184079,0.1515700315658403,0.13407822435106048,0.17498857030552292,8.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.5",5m,24,1129,0.18977826954631427,5.4697062278954505,0.4765279007971656,True,184079,0.11065519150582538,0.149359534419435,0.3147832702708258,7.0
"squeeze[bb_length=20, kc_length=30, kc_mult=1.5]",squeeze,"bb_length=20, kc_length=30, kc_mult=1.5",5m,48,1129,0.4244183697390547,11.679493590341055,0.508414526129318,True,184079,0.3021949333271255,0.5795930509027984,0.34642569563841435,4.0
"squeeze[bb_length=20, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=2.0",5m,1,1459,-0.03069120069019414,-1.5775603513308096,0.42220699108978754,False,181929,-0.02367641742732534,0.002931023506782585,-0.07495085562066724,58.0
"squeeze[bb_length=20, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=2.0",5m,3,1459,-0.08362785338656795,-2.710919152819757,0.431117203564085,True,181929,-0.09765638027632888,-0.05514539728601834,-0.10140504985546098,61.0
"squeeze[bb_length=20, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=2.0",5m,6,1459,-0.07069620437158637,-3.2240613876215,0.4235777930089102,True,181929,-0.017076884736371756,-0.0894395172290111,-0.10281983708059213,60.0
"squeeze[bb_length=20, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=2.0",5m,12,1459,-0.13774646132188886,-5.951689112402186,0.45030843043180263,False,181929,0.048867717299084394,-0.3194413506953602,-0.12022876687693576,65.0
"squeeze[bb_length=20, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=2.0",5m,24,1459,-0.13485656344911698,-5.21566636315017,0.455106237148732,False,181929,0.0266986322114743,-0.3087259582336779,-0.10128856453160036,59.0
"squeeze[bb_length=20, kc_length=30, kc_mult=2.0]",squeeze,"bb_length=20, kc_length=30, kc_mult=2.0",5m,48,1459,0.06049148306283768,-0.8270613129057204,0.48252227553118576,False,181929,-0.04942180525408006,0.21359420242353372,-0.0010011775704473242,22.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.0",5m,1,19,0.3616574634698055,7.040527822979678,0.5263157894736842,True,14093,0.14879157401244686,0.6528865337014813,0.15046189146638073,1.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.0",5m,3,19,0.11795053005269453,0.9526020958426289,0.5263157894736842,False,14093,1.1838454599981658,0.1269777014464586,-0.501449054366162,3.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.0",5m,6,19,0.038246365467015014,-2.0900985347746968,0.42105263157894735,False,14093,1.389938782344555,0.517470647090408,-1.2818341946040286,15.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.0",5m,12,19,0.5793952239178836,9.819863965507066,0.3684210526315789,False,14093,1.522719904800803,1.496766681900311,-1.0080719742808444,2.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.0",5m,24,19,1.0924024049261212,28.845302303674753,0.42105263157894735,True,14093,2.06531668157993,1.0448067162832122,0.590846462430127,1.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.0",5m,48,19,0.7276200747266891,20.35902626342515,0.42105263157894735,False,14093,2.1660886688284773,2.168297638690026,-1.7408506235752892,2.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.5",5m,1,241,0.05560172244702109,0.9869628882356025,0.5020746887966805,False,135352,-0.02251358961453643,0.06767039737199192,0.11688888214840805,4.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.5",5m,3,241,0.015351819951964036,-0.2494049102954672,0.45643153526970953,False,135352,-0.13502454820139476,-0.05319923672097092,0.26131346431124625,12.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.5",5m,6,241,0.05952165581416405,-0.5169297597221312,0.47717842323651455,False,135352,-0.05444837210188611,-0.03569557651855484,0.30625937388428703,11.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.5",5m,12,241,-0.021171917994871416,-4.516072819693126,0.4107883817427386,False,135352,-0.297938917963861,0.06043936699609278,0.14179906487404134,49.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.5",5m,24,241,-0.35024626298638734,-12.218810792133304,0.46473029045643155,False,135352,-1.168982354100518,0.10150723927892293,-0.16141998489008372,65.0
"squeeze[bb_length=30, kc_length=14, kc_mult=1.5]",squeeze,"bb_length=30, kc_length=14, kc_mult=1.5",5m,48,241,-0.8856951218760962,-27.4180077744475,0.4107883817427386,True,135352,-2.267000818482586,-0.4805966140154017,-0.06924509115987022,65.0
"squeeze[bb_length=30, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=2.0",5m,1,216,0.020348131219226514,1.3026614376786827,0.4583333333333333,False,245277,0.05588336336696433,0.06440515628452005,-0.06119434394563953,9.0
"squeeze[bb_length=30, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=2.0",5m,3,216,0.11818023146029191,4.226834832583888,0.4675925925925926,True,245277,0.047906320104523746,0.17656680020915586,0.1526331139111433,2.0
"squeeze[bb_length=30, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=2.0",5m,6,216,0.06612276272699698,1.4607884884870497,0.4444444444444444,False,245277,-0.013238618659552457,0.06967099537533122,0.15939812310282997,8.0
"squeeze[bb_length=30, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=2.0",5m,12,216,0.3503497346548252,6.477727444339375,0.47685185185185186,True,245277,0.35539185024548814,0.12202214044745524,0.543198354961157,3.0
"squeeze[bb_length=30, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=2.0",5m,24,216,0.3915233075676345,7.4972992906589875,0.4074074074074074,False,245277,0.555783898414023,-0.17327043959063076,0.6842414269206512,3.0
"squeeze[bb_length=30, kc_length=14, kc_mult=2.0]",squeeze,"bb_length=30, kc_length=14, kc_mult=2.0",5m,48,216,-0.2630487852219289,-4.495765263166532,0.44907407407407407,False,245277,-0.23107946229774728,-0.825502587415838,0.1882696359962565,61.0
"squeeze[bb_length=30, kc_length=20, kc_mult=1.0]",squeeze,"bb_length=30, kc_length=20, kc_mult=1.0",5m,1,41,0.12099019496346447,2.2804171748086604,0.5609756097560976,False,3178,0.8516345469654081,0.04057409354580012,-0.004028383452658677,2.0
